,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,date
16794,Brandenburg,LK Barnim,A35-A59,M,3,0,1584835200000,0,22-03-2020
16795,Brandenburg,LK Barnim,A35-A59,M,2,0,1584921600000,0,23-03-2020
16796,Brandenburg,LK Barnim,A35-A59,M,1,0,1585008000000,1,24-03-2020
16797,Brandenburg,LK Barnim,A35-A59,W,1,0,1583884800000,0,11-03-2020
16798,Brandenburg,LK Barnim,A35-A59,W,1,0,1583971200000,0,12-03-2020
16799,Brandenburg,LK Barnim,A35-A59,W,1,0,1584057600000,0,13-03-2020
16800,Brandenburg,LK Barnim,A35-A59,W,1,0,1584230400000,0,15-03-2020
16801,Brandenburg,LK Barnim,A35-A59,W,1,0,1584403200000,0,17-03-2020
16802,Brandenburg,LK Barnim,A35-A59,W,1,0,1584489600000,0,18-03-2020
16803,Brandenburg,LK Barnim,A35-A59,W,3,0,1584576000000,0,19-03-2020
16804,Brandenburg,LK Barnim,A35-A59,W,1,0,1584662400000,0,20-03-2020
16805,Brandenburg,LK Barnim,A35-A59,W,1,0,1584748800000,0,21-03-2020
16806,Brandenburg,LK Barnim,A35-A59,W,1,0,1584835200000,0,22-03-2020
16807,Brandenburg,LK Barnim,A35-A59,W,2,0,1584921600000,0,23-03-2020
16808,Brandenburg,LK Barnim,A35-A59,W,1,0,1585008000000,0,24-03-2020
16809,Brandenburg,LK Barnim,A35-A59,W,1,0,1585008000000,1,24-03-2020
16810,Brandenburg,LK Barnim,A60-A79,M,1,0,1583971200000,0,12-03-2020
16811,Brandenburg,LK Barnim,A60-A79,M,1,0,1584316800000,0,16-03-2020
16812,Brandenburg,LK Barnim,A60-A79,M,2,0,1585094400000,1,25-03-2020
16813,Brandenburg,LK Barnim,A60-A79,W,1,0,1583798400000,0,10-03-2020
16814,Brandenburg,LK Barnim,A60-A79,W,1,0,1584230400000,0,15-03-2020
16815,Brandenburg,LK Barnim,A60-A79,W,2,0,1584316800000,0,16-03-2020
16816,Brandenburg,LK Barnim,A60-A79,W,1,0,1584489600000,0,18-03-2020
16817,Brandenburg,LK Barnim,A60-A79,W,1,0,1584576000000,0,19-03-2020
16818,Brandenburg,LK Barnim,A60-A79,W,1,0,1584662400000,0,20-03-2020
16819,Brandenburg,LK Barnim,A60-A79,W,1,0,1585094400000,1,25-03-2020
16820,Brandenburg,LK Barnim,A80+,M,1,0,1585094400000,1,25-03-2020
16821,Hessen,LK Darmstadt-Dieburg,A05-A14,W,1,0,1584316800000,0,16-03-2020
16822,Hessen,LK Darmstadt-Dieburg,A15-A34,M,1,0,1583971200000,0,12-03-2020
16823,Hessen,LK Darmstadt-Dieburg,A15-A34,M,1,0,1584316800000,0,16-03-2020
16824,Hessen,LK Darmstadt-Dieburg,A15-A34,M,4,0,1584403200000,0,17-03-2020
16825,Hessen,LK Darmstadt-Dieburg,A15-A34,M,4,0,1584576000000,0,19-03-2020
16826,Hessen,LK Darmstadt-Dieburg,A15-A34,M,5,0,1584662400000,0,20-03-2020
16827,Hessen,LK Darmstadt-Dieburg,A15-A34,M,1,0,1584748800000,0,21-03-2020
16828,Hessen,LK Darmstadt-Dieburg,A15-A34,M,1,0,1584921600000,0,23-03-2020
16829,Hessen,LK Darmstadt-Dieburg,A15-A34,M,1,0,1585008000000,0,24-03-2020
16830,Hessen,LK Darmstadt-Dieburg,A15-A34,M,4,0,1585094400000,0,25-03-2020
16831,Hessen,LK Darmstadt-Dieburg,A15-A34,M,3,0,1585180800000,1,26-03-2020
16832,Hessen,LK Darmstadt-Dieburg,A15-A34,W,2,0,1584662400000,0,20-03-2020
16833,Hessen,LK Darmstadt-Dieburg,A15-A34,W,1,0,1584748800000,0,21-03-2020
16834,Hessen,LK Darmstadt-Dieburg,A15-A34,W,2,0,1585094400000,0,25-03-2020
16835,Hessen,LK Darmstadt-Dieburg,A15-A34,W,2,0,1585180800000,1,26-03-2020
16836,Hessen,LK Darmstadt-Dieburg,A35-A59,M,1,0,1583971200000,0,12-03-2020
16837,Hessen,LK Darmstadt-Dieburg,A35-A59,M,2,0,1584316800000,0,16-03-2020
16838,Hessen,LK Darmstadt-Dieburg,A35-A59,M,3,0,1584403200000,0,17-03-2020
16839,Hessen,LK Darmstadt-Dieburg,A35-A59,M,2,0,1584489600000,0,18-03-2020
16840,Hessen,LK Darmstadt-Dieburg,A35-A59,M,8,0,1584576000000,0,19-03-2020
16841,Hessen,LK Darmstadt-Dieburg,A35-A59,M,8,0,1584662400000,0,20-03-2020
16842,Hessen,LK Darmstadt-Dieburg,A35-A59,M,4,0,1584748800000,0,21-03-2020
16843,Hessen,LK Darmstadt-Dieburg,A35-A59,M,1,0,1584921600000,0,23-03-2020
16844,Hessen,LK Darmstadt-Dieburg,A35-A59,M,6,0,1585008000000,0,24-03-2020
16845,Hessen,LK Darmstadt-Dieburg,A35-A59,M,7,0,1585094400000,0,25-03-2020
16846,Hessen,LK Darmstadt-Dieburg,A35-A59,M,4,0,1585180800000,1,26-03-2020
16847,Hessen,LK Darmstadt-Dieburg,A35-A59,W,1,0,1583971200000,0,12-03-2020
16848,Hessen,LK Darmstadt-Dieburg,A35-A59,W,3,0,1584403200000,0,17-03-2020
16849,Hessen,LK Darmstadt-Dieburg,A35-A59,W,3,0,1584576000000,0,19-03-2020
16850,Hessen,LK Darmstadt-Dieburg,A35-A59,W,6,0,1584662400000,0,20-03-2020
16851,Hessen,LK Darmstadt-Dieburg,A35-A59,W,2,0,1584748800000,0,21-03-2020
16852,Hessen,LK Darmstadt-Dieburg,A35-A59,W,1,0,1585008000000,0,24-03-2020
16853,Hessen,LK Darmstadt-Dieburg,A35-A59,W,4,0,1585094400000,0,25-03-2020
16854,Hessen,LK Darmstadt-Dieburg,A35-A59,W,6,0,1585180800000,1,26-03-2020
16855,Hessen,LK Darmstadt-Dieburg,A60-A79,M,1,0,1584057600000,0,13-03-2020
16856,Hessen,LK Darmstadt-Dieburg,A60-A79,M,1,0,1584403200000,0,17-03-2020
16857,Hessen,LK Darmstadt-Dieburg,A60-A79,M,2,0,1584662400000,0,20-03-2020
16858,Hessen,LK Darmstadt-Dieburg,A60-A79,M,2,0,1584748800000,0,21-03-2020
16859,Hessen,LK Darmstadt-Dieburg,A60-A79,M,2,0,1584835200000,0,22-03-2020
16860,Hessen,LK Darmstadt-Dieburg,A60-A79,M,1,0,1585008000000,0,24-03-2020
16861,Hessen,LK Darmstadt-Dieburg,A60-A79,M,4,0,1585094400000,0,25-03-2020
16862,Hessen,LK Darmstadt-Dieburg,A60-A79,M,3,0,1585180800000,1,26-03-2020
16863,Hessen,LK Darmstadt-Dieburg,A60-A79,W,2,0,1584489600000,0,18-03-2020
16864,Hessen,LK Darmstadt-Dieburg,A60-A79,W,1,0,1584662400000,0,20-03-2020
16865,Hessen,LK Darmstadt-Dieburg,A60-A79,W,1,0,1584921600000,0,23-03-2020
16866,Hessen,LK Darmstadt-Dieburg,A60-A79,W,1,0,1585008000000,0,24-03-2020
16867,Hessen,LK Darmstadt-Dieburg,A60-A79,W,1,0,1585094400000,0,25-03-2020
16868,Hessen,LK Darmstadt-Dieburg,A80+,M,1,0,1584748800000,0,21-03-2020
16869,Hessen,LK Darmstadt-Dieburg,A80+,M,1,1,1585008000000,0,24-03-2020
16870,Hessen,LK Darmstadt-Dieburg,A80+,M,1,0,1585180800000,1,26-03-2020
16871,Rheinland-Pfalz,SK Pirmasens,A15-A34,M,1,0,1585094400000,1,25-03-2020
16872,Rheinland-Pfalz,SK Pirmasens,A15-A34,W,1,0,1584835200000,0,22-03-2020
16873,Rheinland-Pfalz,SK Pirmasens,A35-A59,M,1,0,1584835200000,0,22-03-2020
16874,Rheinland-Pfalz,SK Pirmasens,A35-A59,M,1,0,1585094400000,1,25-03-2020
16875,Rheinland-Pfalz,SK Pirmasens,A35-A59,W,1,0,1584576000000,0,19-03-2020
16876,Rheinland-Pfalz,SK Pirmasens,A35-A59,W,2,0,1584921600000,0,23-03-2020
16877,Rheinland-Pfalz,SK Pirmasens,A35-A59,W,1,0,1585180800000,1,26-03-2020
16878,Rheinland-Pfalz,SK Pirmasens,A60-A79,W,2,0,1584748800000,0,21-03-2020
16879,Rheinland-Pfalz,SK Pirmasens,A60-A79,W,1,0,1585094400000,0,25-03-2020
16880,Rheinland-Pfalz,SK Pirmasens,A60-A79,W,1,0,1585094400000,1,25-03-2020
16881,Berlin,SK Berlin Reinickendorf,A00-A04,W,1,0,1583884800000,0,11-03-2020
16882,Berlin,SK Berlin Reinickendorf,A00-A04,W,1,0,1585008000000,0,24-03-2020
16883,Berlin,SK Berlin Reinickendorf,A05-A14,M,7,0,1584662400000,0,20-03-2020
16884,Berlin,SK Berlin Reinickendorf,A05-A14,M,5,0,1584921600000,0,23-03-2020
16885,Berlin,SK Berlin Reinickendorf,A05-A14,M,1,0,1585008000000,0,24-03-2020
16886,Berlin,SK Berlin Reinickendorf,A05-A14,W,1,0,1584489600000,0,18-03-2020
16887,Berlin,SK Berlin Reinickendorf,A05-A14,W,3,0,1584576000000,0,19-03-2020
16888,Berlin,SK Berlin Reinickendorf,A05-A14,W,11,0,1584662400000,0,20-03-2020
16889,Berlin,SK Berlin Reinickendorf,A05-A14,W,1,0,1584921600000,0,23-03-2020
16890,Berlin,SK Berlin Reinickendorf,A05-A14,W,1,0,1585180800000,1,26-03-2020
16891,Berlin,SK Berlin Reinickendorf,A15-A34,M,1,0,1583712000000,0,09-03-2020
16892,Berlin,SK Berlin Reinickendorf,A15-A34,M,1,0,1584316800000,0,16-03-2020
16893,Berlin,SK Berlin Reinickendorf,A15-A34,M,2,0,1584489600000,0,18-03-2020
16894,Berlin,SK Berlin Reinickendorf,A15-A34,M,2,0,1584662400000,0,20-03-2020
16895,Berlin,SK Berlin Reinickendorf,A15-A34,M,5,0,1584921600000,0,23-03-2020
16896,Berlin,SK Berlin Reinickendorf,A15-A34,M,1,0,1585008000000,0,24-03-2020
16897,Berlin,SK Berlin Reinickendorf,A15-A34,M,1,0,1585094400000,0,25-03-2020
16898,Berlin,SK Berlin Reinickendorf,A15-A34,M,3,0,1585180800000,1,26-03-2020
16899,Berlin,SK Berlin Reinickendorf,A15-A34,W,1,0,1583971200000,0,12-03-2020
16900,Berlin,SK Berlin Reinickendorf,A15-A34,W,1,0,1584057600000,0,13-03-2020
16901,Berlin,SK Berlin Reinickendorf,A15-A34,W,1,0,1584316800000,0,16-03-2020
16902,Berlin,SK Berlin Reinickendorf,A15-A34,W,1,0,1584403200000,0,17-03-2020
16903,Berlin,SK Berlin Reinickendorf,A15-A34,W,1,0,1584489600000,0,18-03-2020
16904,Berlin,SK Berlin Reinickendorf,A15-A34,W,1,0,1584576000000,0,19-03-2020
16905,Berlin,SK Berlin Reinickendorf,A15-A34,W,1,0,1584662400000,0,20-03-2020
16906,Berlin,SK Berlin Reinickendorf,A15-A34,W,5,0,1584921600000,0,23-03-2020
16907,Berlin,SK Berlin Reinickendorf,A15-A34,W,5,0,1585094400000,0,25-03-2020
16908,Berlin,SK Berlin Reinickendorf,A15-A34,W,4,0,1585180800000,1,26-03-2020
16909,Berlin,SK Berlin Reinickendorf,A35-A59,M,1,0,1583366400000,0,05-03-2020
16910,Berlin,SK Berlin Reinickendorf,A35-A59,M,1,0,1583884800000,0,11-03-2020
16911,Berlin,SK Berlin Reinickendorf,A35-A59,M,3,0,1583971200000,0,12-03-2020
16912,Berlin,SK Berlin Reinickendorf,A35-A59,M,1,0,1584057600000,0,13-03-2020
16913,Berlin,SK Berlin Reinickendorf,A35-A59,M,2,0,1584316800000,0,16-03-2020
16914,Berlin,SK Berlin Reinickendorf,A35-A59,M,1,0,1584403200000,0,17-03-2020
16915,Berlin,SK Berlin Reinickendorf,A35-A59,M,3,0,1584489600000,0,18-03-2020
16916,Berlin,SK Berlin Reinickendorf,A35-A59,M,5,0,1584576000000,0,19-03-2020
16917,Berlin,SK Berlin Reinickendorf,A35-A59,M,1,0,1584662400000,0,20-03-2020
16918,Berlin,SK Berlin Reinickendorf,A35-A59,M,3,0,1584921600000,0,23-03-2020
16919,Berlin,SK Berlin Reinickendorf,A35-A59,M,4,0,1585008000000,0,24-03-2020
16920,Berlin,SK Berlin Reinickendorf,A35-A59,M,4,0,1585094400000,0,25-03-2020
16921,Berlin,SK Berlin Reinickendorf,A35-A59,M,1,0,1585180800000,1,26-03-2020
16922,Berlin,SK Berlin Reinickendorf,A35-A59,W,1,0,1583366400000,0,05-03-2020
16923,Berlin,SK Berlin Reinickendorf,A35-A59,W,1,0,1584316800000,0,16-03-2020
16924,Berlin,SK Berlin Reinickendorf,A35-A59,W,1,0,1584403200000,0,17-03-2020
16925,Berlin,SK Berlin Reinickendorf,A35-A59,W,3,0,1584489600000,0,18-03-2020
16926,Berlin,SK Berlin Reinickendorf,A35-A59,W,1,0,1584576000000,0,19-03-2020
16927,Berlin,SK Berlin Reinickendorf,A35-A59,W,2,0,1584662400000,0,20-03-2020
16928,Berlin,SK Berlin Reinickendorf,A35-A59,W,2,0,1584921600000,0,23-03-2020
16929,Berlin,SK Berlin Reinickendorf,A35-A59,W,2,0,1585008000000,0,24-03-2020
16930,Berlin,SK Berlin Reinickendorf,A35-A59,W,3,0,1585094400000,0,25-03-2020
16931,Berlin,SK Berlin Reinickendorf,A35-A59,W,1,0,1585180800000,1,26-03-2020
16932,Berlin,SK Berlin Reinickendorf,A60-A79,M,1,0,1584144000000,0,14-03-2020
16933,Berlin,SK Berlin Reinickendorf,A60-A79,M,1,0,1584316800000,0,16-03-2020
16934,Berlin,SK Berlin Reinickendorf,A60-A79,M,4,0,1584921600000,0,23-03-2020
16935,Berlin,SK Berlin Reinickendorf,A60-A79,M,1,0,1585008000000,0,24-03-2020
16936,Berlin,SK Berlin Reinickendorf,A60-A79,M,1,0,1585180800000,1,26-03-2020
16937,Berlin,SK Berlin Reinickendorf,A60-A79,W,1,0,1584316800000,0,16-03-2020
16938,Berlin,SK Berlin Reinickendorf,A60-A79,W,1,0,1584921600000,0,23-03-2020
16939,Berlin,SK Berlin Reinickendorf,A80+,M,1,1,1584576000000,0,19-03-2020
16940,Berlin,SK Berlin Reinickendorf,A80+,M,3,0,1584921600000,0,23-03-2020
16941,Berlin,SK Berlin Reinickendorf,A80+,W,1,0,1584921600000,0,23-03-2020
16942,Rheinland-Pfalz,LK Birkenfeld,A15-A34,M,1,0,1584835200000,0,22-03-2020
16943,Rheinland-Pfalz,LK Birkenfeld,A15-A34,W,1,0,1584489600000,0,18-03-2020
16944,Rheinland-Pfalz,LK Birkenfeld,A15-A34,W,1,0,1584921600000,0,23-03-2020
16945,Rheinland-Pfalz,LK Birkenfeld,A15-A34,W,1,0,1585008000000,0,24-03-2020
16946,Rheinland-Pfalz,LK Birkenfeld,A15-A34,W,1,0,1585094400000,1,25-03-2020
16947,Rheinland-Pfalz,LK Birkenfeld,A35-A59,M,1,0,1584403200000,0,17-03-2020
16948,Rheinland-Pfalz,LK Birkenfeld,A35-A59,M,1,0,1584662400000,0,20-03-2020
16949,Rheinland-Pfalz,LK Birkenfeld,A35-A59,M,3,0,1584921600000,0,23-03-2020
16950,Rheinland-Pfalz,LK Birkenfeld,A35-A59,M,1,0,1585094400000,0,25-03-2020
16951,Rheinland-Pfalz,LK Birkenfeld,A35-A59,W,1,0,1584316800000,0,16-03-2020
16952,Rheinland-Pfalz,LK Birkenfeld,A35-A59,W,1,0,1584662400000,0,20-03-2020
16953,Rheinland-Pfalz,LK Birkenfeld,A35-A59,W,1,0,1584835200000,0,22-03-2020
16954,Rheinland-Pfalz,LK Birkenfeld,A35-A59,W,1,0,1584921600000,0,23-03-2020
16955,Rheinland-Pfalz,LK Birkenfeld,A60-A79,M,1,0,1584576000000,0,19-03-2020
16956,Rheinland-Pfalz,LK Birkenfeld,A60-A79,M,1,0,1584662400000,0,20-03-2020
16957,Rheinland-Pfalz,LK Birkenfeld,A60-A79,W,1,0,1584921600000,0,23-03-2020
16958,Rheinland-Pfalz,SK Mainz,A15-A34,M,1,0,1583971200000,0,12-03-2020
16959,Rheinland-Pfalz,SK Mainz,A15-A34,M,1,0,1584144000000,0,14-03-2020
16960,Rheinland-Pfalz,SK Mainz,A15-A34,M,1,0,1584316800000,0,16-03-2020
16961,Rheinland-Pfalz,SK Mainz,A15-A34,M,2,0,1584403200000,0,17-03-2020
16962,Rheinland-Pfalz,SK Mainz,A15-A34,M,2,0,1584489600000,0,18-03-2020
16963,Rheinland-Pfalz,SK Mainz,A15-A34,M,3,0,1584576000000,0,19-03-2020
16964,Rheinland-Pfalz,SK Mainz,A15-A34,M,4,0,1584662400000,0,20-03-2020
16965,Rheinland-Pfalz,SK Mainz,A15-A34,M,1,0,1584748800000,0,21-03-2020
16966,Rheinland-Pfalz,SK Mainz,A15-A34,M,3,0,1584835200000,0,22-03-2020
16967,Rheinland-Pfalz,SK Mainz,A15-A34,M,6,0,1584921600000,0,23-03-2020
16968,Rheinland-Pfalz,SK Mainz,A15-A34,M,2,0,1585008000000,0,24-03-2020
16969,Rheinland-Pfalz,SK Mainz,A15-A34,M,1,0,1585094400000,0,25-03-2020
16970,Rheinland-Pfalz,SK Mainz,A15-A34,M,3,0,1585180800000,1,26-03-2020
16971,Rheinland-Pfalz,SK Mainz,A15-A34,W,4,0,1584316800000,0,16-03-2020
16972,Rheinland-Pfalz,SK Mainz,A15-A34,W,1,0,1584403200000,0,17-03-2020
16973,Rheinland-Pfalz,SK Mainz,A15-A34,W,7,0,1584489600000,0,18-03-2020
16974,Rheinland-Pfalz,SK Mainz,A15-A34,W,2,0,1584576000000,0,19-03-2020
16975,Rheinland-Pfalz,SK Mainz,A15-A34,W,3,0,1584662400000,0,20-03-2020
16976,Rheinland-Pfalz,SK Mainz,A15-A34,W,2,0,1584748800000,0,21-03-2020
16977,Rheinland-Pfalz,SK Mainz,A15-A34,W,5,0,1584835200000,0,22-03-2020
16978,Rheinland-Pfalz,SK Mainz,A15-A34,W,1,0,1585008000000,0,24-03-2020
16979,Rheinland-Pfalz,SK Mainz,A15-A34,W,2,0,1585094400000,0,25-03-2020
16980,Rheinland-Pfalz,SK Mainz,A15-A34,W,2,0,1585180800000,1,26-03-2020
16981,Rheinland-Pfalz,SK Mainz,A35-A59,M,3,0,1583971200000,0,12-03-2020
16982,Rheinland-Pfalz,SK Mainz,A35-A59,M,2,0,1584144000000,0,14-03-2020
16983,Rheinland-Pfalz,SK Mainz,A35-A59,M,1,0,1584403200000,0,17-03-2020
16984,Rheinland-Pfalz,SK Mainz,A35-A59,M,2,0,1584489600000,0,18-03-2020
16985,Rheinland-Pfalz,SK Mainz,A35-A59,M,3,0,1584662400000,0,20-03-2020
16986,Rheinland-Pfalz,SK Mainz,A35-A59,M,2,0,1584748800000,0,21-03-2020
16987,Rheinland-Pfalz,SK Mainz,A35-A59,M,2,0,1584835200000,0,22-03-2020
16988,Rheinland-Pfalz,SK Mainz,A35-A59,M,1,0,1584921600000,0,23-03-2020
16989,Rheinland-Pfalz,SK Mainz,A35-A59,M,4,0,1585008000000,0,24-03-2020
16990,Rheinland-Pfalz,SK Mainz,A35-A59,M,1,0,1585094400000,0,25-03-2020
16991,Rheinland-Pfalz,SK Mainz,A35-A59,M,1,0,1585094400000,1,25-03-2020
16992,Rheinland-Pfalz,SK Mainz,A35-A59,M,2,0,1585180800000,1,26-03-2020
16993,Rheinland-Pfalz,SK Mainz,A35-A59,W,1,0,1583798400000,0,10-03-2020
16994,Rheinland-Pfalz,SK Mainz,A35-A59,W,4,0,1583971200000,0,12-03-2020
16995,Rheinland-Pfalz,SK Mainz,A35-A59,W,1,0,1584057600000,0,13-03-2020
16996,Rheinland-Pfalz,SK Mainz,A35-A59,W,1,0,1584144000000,0,14-03-2020
16997,Rheinland-Pfalz,SK Mainz,A35-A59,W,1,0,1584230400000,0,15-03-2020
16998,Rheinland-Pfalz,SK Mainz,A35-A59,W,1,0,1584316800000,0,16-03-2020
16999,Rheinland-Pfalz,SK Mainz,A35-A59,W,1,0,1584403200000,0,17-03-2020
17000,Rheinland-Pfalz,SK Mainz,A35-A59,W,3,0,1584489600000,0,18-03-2020
17001,Rheinland-Pfalz,SK Mainz,A35-A59,W,1,0,1584576000000,0,19-03-2020
17002,Rheinland-Pfalz,SK Mainz,A35-A59,W,2,0,1584748800000,0,21-03-2020
17003,Rheinland-Pfalz,SK Mainz,A35-A59,W,1,0,1584835200000,0,22-03-2020
17004,Rheinland-Pfalz,SK Mainz,A35-A59,W,2,0,1585008000000,0,24-03-2020
17005,Rheinland-Pfalz,SK Mainz,A35-A59,W,2,0,1585094400000,0,25-03-2020
17006,Rheinland-Pfalz,SK Mainz,A35-A59,W,1,0,1585094400000,1,25-03-2020
17007,Rheinland-Pfalz,SK Mainz,A35-A59,W,1,0,1585180800000,1,26-03-2020
17008,Rheinland-Pfalz,SK Mainz,A60-A79,M,1,0,1583884800000,0,11-03-2020
17009,Rheinland-Pfalz,SK Mainz,A60-A79,M,1,0,1584316800000,0,16-03-2020
17010,Rheinland-Pfalz,SK Mainz,A60-A79,M,1,0,1584835200000,0,22-03-2020
17011,Rheinland-Pfalz,SK Mainz,A60-A79,M,1,0,1585094400000,0,25-03-2020
17012,Rheinland-Pfalz,SK Mainz,A60-A79,M,3,0,1585180800000,1,26-03-2020
17013,Rheinland-Pfalz,SK Mainz,A60-A79,W,1,0,1583280000000,0,04-03-2020
17014,Rheinland-Pfalz,SK Mainz,A60-A79,W,1,0,1583452800000,0,06-03-2020
17015,Rheinland-Pfalz,SK Mainz,A60-A79,W,1,0,1585094400000,1,25-03-2020
17016,Rheinland-Pfalz,SK Mainz,A60-A79,W,1,0,1585180800000,1,26-03-2020
17017,Rheinland-Pfalz,SK Mainz,A80+,M,1,0,1584835200000,0,22-03-2020
17018,Rheinland-Pfalz,SK Mainz,A80+,W,1,0,1584835200000,0,22-03-2020
17019,Rheinland-Pfalz,SK Mainz,unbekannt,M,1,0,1584835200000,0,22-03-2020
17020,Rheinland-Pfalz,SK Mainz,unbekannt,W,1,0,1584489600000,0,18-03-2020
17021,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A05-A14,W,1,0,1585094400000,0,25-03-2020
17022,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A15-A34,M,1,0,1584316800000,0,16-03-2020
17023,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A15-A34,M,1,0,1584403200000,0,17-03-2020
17024,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A15-A34,M,4,0,1584489600000,0,18-03-2020
17025,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A15-A34,W,1,0,1584316800000,0,16-03-2020
17026,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A15-A34,W,1,0,1584489600000,0,18-03-2020
17027,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A15-A34,W,1,0,1584576000000,0,19-03-2020
17028,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A35-A59,M,1,0,1584316800000,0,16-03-2020
17029,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A35-A59,M,4,0,1584403200000,0,17-03-2020
17030,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A35-A59,M,1,0,1584576000000,0,19-03-2020
17031,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A35-A59,W,1,0,1584748800000,0,21-03-2020
17032,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A35-A59,W,2,0,1585008000000,0,24-03-2020
17033,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A35-A59,W,1,0,1585094400000,0,25-03-2020
17034,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A60-A79,M,1,0,1584576000000,0,19-03-2020
17035,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A60-A79,M,1,0,1585008000000,0,24-03-2020
17036,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A60-A79,W,1,0,1584576000000,0,19-03-2020
17037,Mecklenburg-Vorpommern,LK Nordwestmecklenburg,A80+,M,1,0,1585094400000,0,25-03-2020
17038,Nordrhein-Westfalen,LK Coesfeld,A00-A04,M,1,0,1584576000000,0,19-03-2020
17039,Nordrhein-Westfalen,LK Coesfeld,A05-A14,W,3,0,1583280000000,0,04-03-2020
17040,Nordrhein-Westfalen,LK Coesfeld,A05-A14,W,1,0,1583625600000,0,08-03-2020
17041,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,1,0,1583280000000,0,04-03-2020
17042,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,1,0,1583625600000,0,08-03-2020
17043,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,2,0,1583798400000,0,10-03-2020
17044,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,1,0,1583971200000,0,12-03-2020
17045,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,1,0,1584057600000,0,13-03-2020
17046,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,1,0,1584144000000,0,14-03-2020
17047,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,4,0,1584403200000,0,17-03-2020
17048,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,4,0,1584489600000,0,18-03-2020
17049,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,1,0,1584576000000,0,19-03-2020
17050,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,3,0,1584662400000,0,20-03-2020
17051,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,3,0,1584921600000,0,23-03-2020
17052,Nordrhein-Westfalen,LK Coesfeld,A15-A34,M,3,0,1585094400000,1,25-03-2020
17053,Nordrhein-Westfalen,LK Coesfeld,A15-A34,W,1,0,1583798400000,0,10-03-2020
17054,Nordrhein-Westfalen,LK Coesfeld,A15-A34,W,1,0,1583971200000,0,12-03-2020
17055,Nordrhein-Westfalen,LK Coesfeld,A15-A34,W,2,0,1584403200000,0,17-03-2020
17056,Nordrhein-Westfalen,LK Coesfeld,A15-A34,W,2,0,1584489600000,0,18-03-2020
17057,Nordrhein-Westfalen,LK Coesfeld,A15-A34,W,3,0,1584576000000,0,19-03-2020
17058,Nordrhein-Westfalen,LK Coesfeld,A15-A34,W,1,0,1584662400000,0,20-03-2020
17059,Nordrhein-Westfalen,LK Coesfeld,A15-A34,W,4,0,1584921600000,0,23-03-2020
17060,Nordrhein-Westfalen,LK Coesfeld,A15-A34,W,1,0,1585094400000,1,25-03-2020
17061,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,3,0,1583280000000,0,04-03-2020
17062,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,1,0,1583452800000,0,06-03-2020
17063,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,1,0,1583625600000,0,08-03-2020
17064,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,1,0,1583884800000,0,11-03-2020
17065,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,3,0,1583971200000,0,12-03-2020
17066,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,7,0,1584057600000,0,13-03-2020
17067,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,2,0,1584144000000,0,14-03-2020
17068,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,1,0,1584230400000,0,15-03-2020
17069,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,3,0,1584403200000,0,17-03-2020
17070,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,3,0,1584489600000,0,18-03-2020
17071,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,3,0,1584576000000,0,19-03-2020
17072,Nordrhein-Westfalen,LK Coesfeld,A35-A59,M,6,0,1584662400000,0,20-03-2020
