Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,Meldedatum,NeuerFall,date
Baden-Württemberg,LK Ravensburg,A15-A34,M,1,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Ravensburg,A15-A34,M,2,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Ravensburg,A15-A34,M,3,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Ravensburg,A15-A34,M,2,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Ravensburg,A15-A34,M,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Ravensburg,A15-A34,M,4,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Ravensburg,A15-A34,M,9,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Ravensburg,A15-A34,M,2,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,1583798400000,0,2020-03-10
Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,1583971200000,0,2020-03-12
Baden-Württemberg,LK Ravensburg,A15-A34,W,2,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Ravensburg,A15-A34,W,2,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Ravensburg,A15-A34,W,3,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Ravensburg,A15-A34,W,4,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Ravensburg,A15-A34,W,2,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Ravensburg,A15-A34,W,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Ravensburg,A15-A34,W,7,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Ravensburg,A15-A34,W,6,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Ravensburg,A15-A34,W,3,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Ravensburg,A35-A59,M,1,0,1583193600000,1,2020-03-03
Baden-Württemberg,LK Ravensburg,A35-A59,M,2,0,1583798400000,0,2020-03-10
Baden-Württemberg,LK Ravensburg,A35-A59,M,2,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Ravensburg,A35-A59,M,8,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Ravensburg,A35-A59,M,1,0,1584230400000,0,2020-03-15
Baden-Württemberg,LK Ravensburg,A35-A59,M,4,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Ravensburg,A35-A59,M,7,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Ravensburg,A35-A59,M,7,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Ravensburg,A35-A59,M,7,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Ravensburg,A35-A59,M,1,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Ravensburg,A35-A59,M,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Ravensburg,A35-A59,M,5,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Ravensburg,A35-A59,M,23,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Ravensburg,A35-A59,M,4,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1582502400000,0,2020-02-24
Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1583366400000,1,2020-03-05
Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1583712000000,0,2020-03-09
Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1583798400000,0,2020-03-10
Baden-Württemberg,LK Ravensburg,A35-A59,W,2,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Ravensburg,A35-A59,W,5,0,1583971200000,0,2020-03-12
Baden-Württemberg,LK Ravensburg,A35-A59,W,5,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1584144000000,0,2020-03-14
Baden-Württemberg,LK Ravensburg,A35-A59,W,2,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Ravensburg,A35-A59,W,6,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Ravensburg,A35-A59,W,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Ravensburg,A35-A59,W,7,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Ravensburg,A35-A59,W,3,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Ravensburg,A35-A59,W,2,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Ravensburg,A35-A59,W,7,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Ravensburg,A35-A59,W,14,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Ravensburg,A35-A59,W,2,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Ravensburg,A60-A79,M,1,0,1583452800000,0,2020-03-06
Baden-Württemberg,LK Ravensburg,A60-A79,M,1,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Ravensburg,A60-A79,M,1,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Ravensburg,A60-A79,M,2,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Ravensburg,A60-A79,M,2,0,1584662400000,0,2020-03-20
Baden-Württemberg,LK Ravensburg,A60-A79,M,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Ravensburg,A60-A79,M,2,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Ravensburg,A60-A79,M,4,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Ravensburg,A60-A79,M,4,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1583884800000,0,2020-03-11
Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1584057600000,0,2020-03-13
Baden-Württemberg,LK Ravensburg,A60-A79,W,3,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1584489600000,0,2020-03-18
Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1584576000000,0,2020-03-19
Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1584748800000,0,2020-03-21
Baden-Württemberg,LK Ravensburg,A60-A79,W,3,0,1584921600000,0,2020-03-23
Baden-Württemberg,LK Ravensburg,A60-A79,W,7,0,1585008000000,0,2020-03-24
Baden-Württemberg,LK Ravensburg,A60-A79,W,1,0,1585094400000,0,2020-03-25
Baden-Württemberg,LK Ravensburg,A80+,M,1,0,1584316800000,0,2020-03-16
Baden-Württemberg,LK Ravensburg,A80+,M,1,0,1584403200000,0,2020-03-17
Baden-Württemberg,LK Ravensburg,A80+,M,1,0,1584921600000,0,2020-03-23
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,M,4,0,1584316800000,0,2020-03-16
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,M,3,0,1584489600000,0,2020-03-18
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,M,1,0,1584576000000,0,2020-03-19
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,M,1,0,1584662400000,0,2020-03-20
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,W,2,0,1584576000000,0,2020-03-19
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,W,1,0,1584748800000,0,2020-03-21
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,W,1,0,1584921600000,0,2020-03-23
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,W,1,0,1585008000000,0,2020-03-24
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A15-A34,W,1,0,1585180800000,1,2020-03-26
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,M,1,0,1583971200000,0,2020-03-12
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,M,4,0,1584489600000,0,2020-03-18
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,M,3,0,1584576000000,0,2020-03-19
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,M,1,0,1584921600000,0,2020-03-23
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,W,1,0,1584403200000,0,2020-03-17
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,W,2,0,1584576000000,0,2020-03-19
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,W,1,0,1585008000000,1,2020-03-24
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A35-A59,W,1,0,1585094400000,1,2020-03-25
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,M,1,0,1583193600000,0,2020-03-03
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,M,1,0,1584489600000,0,2020-03-18
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,M,1,0,1585094400000,1,2020-03-25
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,unbekannt,1,0,1584748800000,0,2020-03-21
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,W,1,0,1583193600000,0,2020-03-03
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,W,1,0,1584057600000,0,2020-03-13
Mecklenburg-Vorpommern,LK Vorpommern-Greifswald,A60-A79,W,1,0,1584576000000,0,2020-03-19
Bayern,LK Kitzingen,A15-A34,M,1,0,1584748800000,0,2020-03-21
Bayern,LK Kitzingen,A15-A34,M,1,0,1584835200000,0,2020-03-22
Bayern,LK Kitzingen,A15-A34,W,1,0,1585180800000,1,2020-03-26
Bayern,LK Kitzingen,A35-A59,M,1,0,1584057600000,0,2020-03-13
Bayern,LK Kitzingen,A35-A59,M,1,0,1584489600000,0,2020-03-18
Bayern,LK Kitzingen,A35-A59,M,1,0,1585008000000,0,2020-03-24
Bayern,LK Kitzingen,A35-A59,M,1,0,1585180800000,1,2020-03-26
Bayern,LK Kitzingen,A35-A59,W,1,0,1583971200000,0,2020-03-12
Bayern,LK Kitzingen,A35-A59,W,1,0,1584057600000,1,2020-03-13
Bayern,LK Kitzingen,A35-A59,W,1,0,1584489600000,0,2020-03-18
Bayern,LK Kitzingen,A35-A59,W,1,0,1584748800000,0,2020-03-21
Bayern,LK Kitzingen,A35-A59,W,1,0,1585008000000,0,2020-03-24
Bayern,LK Kitzingen,A60-A79,M,1,0,1583798400000,0,2020-03-10
Bayern,LK Kitzingen,A60-A79,M,1,0,1584316800000,1,2020-03-16
Bayern,LK Kitzingen,A60-A79,M,2,0,1585008000000,0,2020-03-24
Bayern,LK Kitzingen,A60-A79,W,1,0,1583971200000,0,2020-03-12
Bayern,LK Kitzingen,A60-A79,W,1,0,1584489600000,0,2020-03-18
Bayern,LK Kitzingen,A80+,M,1,0,1584489600000,1,2020-03-18
Bayern,LK Kitzingen,A80+,M,1,0,1584576000000,0,2020-03-19
Bayern,LK Kitzingen,unbekannt,M,1,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,SK Bochum,A05-A14,M,1,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1583193600000,0,2020-03-03
Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1583884800000,0,2020-03-11
Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1584316800000,0,2020-03-16
Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,SK Bochum,A15-A34,M,3,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,SK Bochum,A15-A34,M,3,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,SK Bochum,A15-A34,M,5,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,SK Bochum,A15-A34,M,4,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,SK Bochum,A15-A34,M,2,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,SK Bochum,A15-A34,M,1,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,SK Bochum,A15-A34,W,1,0,1583798400000,0,2020-03-10
Nordrhein-Westfalen,SK Bochum,A15-A34,W,1,0,1584057600000,0,2020-03-13
Nordrhein-Westfalen,SK Bochum,A15-A34,W,1,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,SK Bochum,A15-A34,W,2,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,SK Bochum,A15-A34,W,3,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,SK Bochum,A15-A34,W,3,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,SK Bochum,A15-A34,W,6,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,SK Bochum,A15-A34,W,1,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,SK Bochum,A15-A34,W,2,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,SK Bochum,A15-A34,W,3,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,SK Bochum,A35-A59,M,1,0,1583712000000,0,2020-03-09
Nordrhein-Westfalen,SK Bochum,A35-A59,M,1,0,1583798400000,0,2020-03-10
Nordrhein-Westfalen,SK Bochum,A35-A59,M,4,0,1583971200000,0,2020-03-12
Nordrhein-Westfalen,SK Bochum,A35-A59,M,3,0,1584057600000,0,2020-03-13
Nordrhein-Westfalen,SK Bochum,A35-A59,M,2,0,1584316800000,0,2020-03-16
Nordrhein-Westfalen,SK Bochum,A35-A59,M,1,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,SK Bochum,A35-A59,M,5,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,SK Bochum,A35-A59,M,6,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,SK Bochum,A35-A59,M,1,1,1584662400000,0,2020-03-20
Nordrhein-Westfalen,SK Bochum,A35-A59,M,5,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,SK Bochum,A35-A59,M,4,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,SK Bochum,A35-A59,M,5,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,SK Bochum,A35-A59,M,1,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,SK Bochum,A35-A59,M,2,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,SK Bochum,A35-A59,W,3,0,1583884800000,0,2020-03-11
Nordrhein-Westfalen,SK Bochum,A35-A59,W,1,0,1584057600000,0,2020-03-13
Nordrhein-Westfalen,SK Bochum,A35-A59,W,1,0,1584316800000,0,2020-03-16
Nordrhein-Westfalen,SK Bochum,A35-A59,W,2,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,SK Bochum,A35-A59,W,1,0,1584489600000,0,2020-03-18
Nordrhein-Westfalen,SK Bochum,A35-A59,W,4,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,SK Bochum,A35-A59,W,2,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,SK Bochum,A35-A59,W,5,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,SK Bochum,A35-A59,W,4,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,SK Bochum,A35-A59,W,3,0,1584921600000,0,2020-03-23
Nordrhein-Westfalen,SK Bochum,A35-A59,W,3,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,SK Bochum,A35-A59,W,3,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,SK Bochum,A60-A79,M,1,0,1583280000000,0,2020-03-04
Nordrhein-Westfalen,SK Bochum,A60-A79,M,2,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,SK Bochum,A60-A79,M,1,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,SK Bochum,A60-A79,M,2,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,SK Bochum,A60-A79,M,3,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,SK Bochum,A60-A79,M,2,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,SK Bochum,A60-A79,M,1,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,SK Bochum,A60-A79,W,1,0,1583452800000,0,2020-03-06
Nordrhein-Westfalen,SK Bochum,A60-A79,W,1,0,1583971200000,0,2020-03-12
Nordrhein-Westfalen,SK Bochum,A60-A79,W,1,0,1584403200000,0,2020-03-17
Nordrhein-Westfalen,SK Bochum,A60-A79,W,1,0,1584576000000,0,2020-03-19
Nordrhein-Westfalen,SK Bochum,A60-A79,W,1,0,1584662400000,0,2020-03-20
Nordrhein-Westfalen,SK Bochum,A60-A79,W,2,0,1584748800000,0,2020-03-21
Nordrhein-Westfalen,SK Bochum,A60-A79,W,2,0,1584835200000,0,2020-03-22
Nordrhein-Westfalen,SK Bochum,A80+,M,1,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,SK Bochum,A80+,W,3,0,1585008000000,0,2020-03-24
Nordrhein-Westfalen,SK Bochum,A80+,W,1,1,1585008000000,0,2020-03-24
Nordrhein-Westfalen,SK Bochum,A80+,W,3,0,1585008000000,1,2020-03-24
Nordrhein-Westfalen,SK Bochum,A80+,W,5,0,1585094400000,1,2020-03-25
Nordrhein-Westfalen,SK Bochum,A80+,W,1,1,1585094400000,1,2020-03-25
Rheinland-Pfalz,SK Trier,A15-A34,M,1,0,1584748800000,0,2020-03-21
Rheinland-Pfalz,SK Trier,A15-A34,M,2,0,1584835200000,0,2020-03-22
Rheinland-Pfalz,SK Trier,A15-A34,M,1,0,1584921600000,0,2020-03-23
Rheinland-Pfalz,SK Trier,A15-A34,M,1,0,1585008000000,0,2020-03-24
Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584230400000,0,2020-03-15
Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584230400000,1,2020-03-15
Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584316800000,0,2020-03-16
Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584403200000,0,2020-03-17
Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584489600000,0,2020-03-18
Rheinland-Pfalz,SK Trier,A15-A34,W,1,0,1584748800000,0,2020-03-21
Rheinland-Pfalz,SK Trier,A35-A59,M,2,0,1583971200000,0,2020-03-12
Rheinland-Pfalz,SK Trier,A35-A59,M,2,0,1584403200000,0,2020-03-17
Rheinland-Pfalz,SK Trier,A35-A59,M,1,0,1584576000000,0,2020-03-19
Rheinland-Pfalz,SK Trier,A35-A59,M,1,0,1584835200000,0,2020-03-22
Rheinland-Pfalz,SK Trier,A35-A59,M,1,0,1585008000000,0,2020-03-24
Rheinland-Pfalz,SK Trier,A35-A59,W,1,0,1583971200000,0,2020-03-12
Rheinland-Pfalz,SK Trier,A35-A59,W,1,0,1584230400000,0,2020-03-15
Rheinland-Pfalz,SK Trier,A35-A59,W,1,0,1584835200000,0,2020-03-22
Rheinland-Pfalz,SK Trier,A60-A79,M,1,0,1584748800000,0,2020-03-21
Rheinland-Pfalz,SK Trier,A60-A79,W,1,0,1584748800000,0,2020-03-21
Bayern,LK Schweinfurt,A05-A14,M,1,0,1583884800000,0,2020-03-11
Bayern,LK Schweinfurt,A05-A14,M,1,0,1584748800000,0,2020-03-21
Bayern,LK Schweinfurt,A05-A14,M,1,0,1585094400000,0,2020-03-25
Bayern,LK Schweinfurt,A05-A14,M,1,0,1585094400000,1,2020-03-25
Bayern,LK Schweinfurt,A05-A14,W,1,0,1584662400000,0,2020-03-20
Bayern,LK Schweinfurt,A05-A14,W,2,0,1584748800000,0,2020-03-21
Bayern,LK Schweinfurt,A05-A14,W,1,0,1585094400000,1,2020-03-25
Bayern,LK Schweinfurt,A15-A34,M,2,0,1584403200000,0,2020-03-17
Bayern,LK Schweinfurt,A15-A34,M,1,0,1584662400000,0,2020-03-20
Bayern,LK Schweinfurt,A15-A34,M,1,0,1584835200000,0,2020-03-22
Bayern,LK Schweinfurt,A15-A34,M,1,0,1584921600000,0,2020-03-23
Bayern,LK Schweinfurt,A15-A34,W,2,0,1584748800000,0,2020-03-21
Bayern,LK Schweinfurt,A15-A34,W,1,0,1585094400000,1,2020-03-25
Bayern,LK Schweinfurt,A35-A59,M,1,0,1584057600000,0,2020-03-13
Bayern,LK Schweinfurt,A35-A59,M,1,0,1584316800000,1,2020-03-16
Bayern,LK Schweinfurt,A35-A59,M,4,0,1584403200000,0,2020-03-17
Bayern,LK Schweinfurt,A35-A59,M,2,0,1584489600000,0,2020-03-18
Bayern,LK Schweinfurt,A35-A59,M,1,0,1584576000000,0,2020-03-19
Bayern,LK Schweinfurt,A35-A59,M,1,0,1584662400000,0,2020-03-20
Bayern,LK Schweinfurt,A35-A59,M,2,0,1584748800000,0,2020-03-21
Bayern,LK Schweinfurt,A35-A59,M,1,0,1584835200000,0,2020-03-22
Bayern,LK Schweinfurt,A35-A59,M,6,0,1584921600000,0,2020-03-23
Bayern,LK Schweinfurt,A35-A59,M,1,0,1585008000000,1,2020-03-24
Bayern,LK Schweinfurt,A35-A59,M,2,0,1585094400000,0,2020-03-25
Bayern,LK Schweinfurt,A35-A59,M,1,0,1585094400000,1,2020-03-25
Bayern,LK Schweinfurt,A35-A59,M,1,0,1585180800000,1,2020-03-26
Bayern,LK Schweinfurt,A35-A59,W,1,0,1583884800000,0,2020-03-11
Bayern,LK Schweinfurt,A35-A59,W,1,0,1583971200000,0,2020-03-12
Bayern,LK Schweinfurt,A35-A59,W,1,0,1584057600000,0,2020-03-13
Bayern,LK Schweinfurt,A35-A59,W,1,0,1584144000000,0,2020-03-14
Bayern,LK Schweinfurt,A35-A59,W,1,0,1584403200000,0,2020-03-17
Bayern,LK Schweinfurt,A35-A59,W,1,0,1584489600000,0,2020-03-18
Bayern,LK Schweinfurt,A35-A59,W,1,0,1584662400000,0,2020-03-20
Bayern,LK Schweinfurt,A35-A59,W,1,0,1584748800000,0,2020-03-21
Bayern,LK Schweinfurt,A35-A59,W,2,0,1584835200000,0,2020-03-22
Bayern,LK Schweinfurt,A35-A59,W,1,0,1584835200000,1,2020-03-22
Bayern,LK Schweinfurt,A35-A59,W,2,0,1585008000000,0,2020-03-24
Bayern,LK Schweinfurt,A35-A59,W,1,0,1585094400000,0,2020-03-25
Bayern,LK Schweinfurt,A35-A59,W,1,0,1585094400000,1,2020-03-25
Bayern,LK Schweinfurt,A60-A79,M,1,0,1584489600000,0,2020-03-18
Bayern,LK Schweinfurt,A60-A79,M,3,0,1584921600000,0,2020-03-23
Bayern,LK Schweinfurt,A60-A79,M,1,0,1585094400000,1,2020-03-25
Bayern,LK Schweinfurt,A60-A79,unbekannt,1,0,1584230400000,0,2020-03-15
Bayern,LK Schweinfurt,A60-A79,W,1,0,1584144000000,1,2020-03-14
Bayern,LK Schweinfurt,A60-A79,W,1,0,1584316800000,0,2020-03-16
Bayern,LK Schweinfurt,A60-A79,W,2,0,1585180800000,1,2020-03-26
Bayern,LK Schweinfurt,A80+,M,1,0,1584489600000,0,2020-03-18
Bayern,LK Schweinfurt,A80+,M,1,0,1584489600000,1,2020-03-18
Bayern,LK Schweinfurt,A80+,W,1,0,1584230400000,0,2020-03-15
Bayern,LK Schweinfurt,A80+,W,1,0,1584403200000,0,2020-03-17
Bayern,LK Schweinfurt,A80+,W,1,0,1584662400000,0,2020-03-20
Bayern,LK Schweinfurt,A80+,W,1,0,1584835200000,0,2020-03-22
Bayern,LK Schweinfurt,A80+,W,1,0,1585094400000,1,2020-03-25
Bayern,SK Aschaffenburg,A05-A14,M,2,0,1583884800000,1,2020-03-11
Bayern,SK Aschaffenburg,A05-A14,M,4,0,1584057600000,0,2020-03-13
Bayern,SK Aschaffenburg,A05-A14,W,2,0,1584057600000,0,2020-03-13
Bayern,SK Aschaffenburg,A15-A34,M,1,0,1584230400000,0,2020-03-15
Bayern,SK Aschaffenburg,A15-A34,M,1,0,1584835200000,0,2020-03-22
Bayern,SK Aschaffenburg,A15-A34,M,1,0,1585094400000,1,2020-03-25
Bayern,SK Aschaffenburg,A15-A34,unbekannt,1,0,1584057600000,0,2020-03-13
Bayern,SK Aschaffenburg,A15-A34,W,1,0,1584057600000,0,2020-03-13
Bayern,SK Aschaffenburg,A15-A34,W,1,0,1584144000000,0,2020-03-14
Bayern,SK Aschaffenburg,A15-A34,W,1,0,1584748800000,0,2020-03-21
Bayern,SK Aschaffenburg,A15-A34,W,1,0,1585180800000,1,2020-03-26
Bayern,SK Aschaffenburg,A35-A59,M,1,0,1583884800000,1,2020-03-11
Bayern,SK Aschaffenburg,A35-A59,M,2,0,1584057600000,0,2020-03-13
Bayern,SK Aschaffenburg,A35-A59,M,1,0,1584057600000,1,2020-03-13
Bayern,SK Aschaffenburg,A35-A59,M,1,0,1584576000000,0,2020-03-19
Bayern,SK Aschaffenburg,A35-A59,M,1,0,1585008000000,0,2020-03-24
Bayern,SK Aschaffenburg,A35-A59,M,1,0,1585094400000,0,2020-03-25
Bayern,SK Aschaffenburg,A35-A59,M,1,0,1585094400000,1,2020-03-25
Bayern,SK Aschaffenburg,A35-A59,W,1,0,1583625600000,1,2020-03-08
Bayern,SK Aschaffenburg,A35-A59,W,1,0,1584057600000,0,2020-03-13
Bayern,SK Aschaffenburg,A35-A59,W,1,0,1584316800000,0,2020-03-16
Bayern,SK Aschaffenburg,A35-A59,W,1,0,1584489600000,0,2020-03-18
Bayern,SK Aschaffenburg,A35-A59,W,2,0,1584576000000,0,2020-03-19
Bayern,SK Aschaffenburg,A35-A59,W,2,0,1584662400000,0,2020-03-20
Bayern,SK Aschaffenburg,A35-A59,W,1,0,1584748800000,0,2020-03-21
Bayern,SK Aschaffenburg,A35-A59,W,1,0,1584835200000,0,2020-03-22
Bayern,SK Aschaffenburg,A35-A59,W,1,0,1585008000000,0,2020-03-24
Bayern,SK Aschaffenburg,A35-A59,W,1,0,1585180800000,1,2020-03-26
Sachsen-Anhalt,LK Burgenlandkreis,A05-A14,M,1,0,1584489600000,0,2020-03-18
Sachsen-Anhalt,LK Burgenlandkreis,A05-A14,M,1,0,1584576000000,0,2020-03-19
Sachsen-Anhalt,LK Burgenlandkreis,A15-A34,M,1,0,1584316800000,0,2020-03-16
Sachsen-Anhalt,LK Burgenlandkreis,A15-A34,M,1,0,1584403200000,0,2020-03-17
Sachsen-Anhalt,LK Burgenlandkreis,A15-A34,W,1,0,1584662400000,0,2020-03-20
Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,M,1,0,1584057600000,0,2020-03-13
Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,M,1,0,1584316800000,0,2020-03-16
Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,M,1,0,1584489600000,0,2020-03-18
Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,M,1,0,1584921600000,0,2020-03-23
Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,M,1,0,1585094400000,1,2020-03-25
Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,W,1,0,1584316800000,0,2020-03-16
Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,W,2,0,1584489600000,0,2020-03-18
Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,W,2,0,1584921600000,0,2020-03-23
Sachsen-Anhalt,LK Burgenlandkreis,A35-A59,W,2,0,1585094400000,1,2020-03-25
Sachsen-Anhalt,LK Burgenlandkreis,A60-A79,M,1,0,1584316800000,0,2020-03-16
